CUSTOMERKEY,GEOGRAPHYKEY,CUSTOMERALTERNATEKEY,TITLE,FIRSTNAME,MIDDLENAME,LASTNAME,NAMESTYLE,BIRTHDATE,MARITALSTATUS,SUFFIX,GENDER,EMAILADDRESS,YEARLYINCOME,TOTALCHILDREN,NUMBERCHILDRENATHOME,ENGLISHEDUCATION,SPANISHEDUCATION,FRENCHEDUCATION,ENGLISHOCCUPATION,SPANISHOCCUPATION,FRENCHOCCUPATION,HOUSEOWNERFLAG,NUMBERCARSOWNED,ADDRESSLINE1,ADDRESSLINE2,PHONE,DATEFIRSTPURCHASE,COMMUTEDISTANCE
20929,278,AW00020929,,Darryl,C,Zeng,0,9/12/1984,S,,M,darryl21@adventure-works.com,30000,3,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,2,4986 Treat Blvd.,,1 (11) 500 555-0189,7/3/2013,0-1 Miles
20930,162,AW00020930,,Drew,R,Chande,0,11/12/1968,M,,M,drew16@adventure-works.com,40000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,Haberstr 42,,1 (11) 500 555-0179,20-11-2012,0-1 Miles
20931,236,AW00020931,,Brian,F,Sanchez,0,13-04-1969,M,,M,brian29@adventure-works.com,40000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,8290 N. 39th Street,,1 (11) 500 555-0132,18-08-2012,0-1 Miles
20937,120,AW00020937,,Natalie,E,Williams,0,2/1/1983,S,,F,natalie70@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,1,Bundesallee 442,,1 (11) 500 555-0118,4/9/2013,2-5 Miles
20938,260,AW00020938,,Carolyn,A,Rowe,0,20-02-1983,S,,F,carolyn42@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,1,8074 Corte Valencia,,1 (11) 500 555-0145,8/1/2014,2-5 Miles
20939,117,AW00020939,,Joshua,,Johnson,0,4/3/1982,S,,M,joshua3@adventure-works.com,20000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,1,Marienplatz 36531,,1 (11) 500 555-0191,17-11-2013,1-2 Miles
20943,261,AW00020943,,Brett,L,Rana,0,28-09-1980,S,,M,brett10@adventure-works.com,20000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,1,64 Sandy Cove Lane,,1 (11) 500 555-0146,27-09-2013,2-5 Miles
20947,245,AW00020947,,Marie,,Alvarez,0,6/12/1981,S,,F,marie28@adventure-works.com,30000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,1,1504 Conifer Court,,1 (11) 500 555-0115,25-01-2014,2-5 Miles
20983,22,AW00020983,,Meredith,B,Vance,0,22-06-1986,S,,F,meredith2@adventure-works.com,10000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,0,1,2037 Bellwood Dr,,1 (11) 500 555-0140,15-12-2011,0-1 Miles
20984,36,AW00020984,,Sabrina,A,Rubio,0,9/11/1985,M,,F,sabrina15@adventure-works.com,10000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,0,1,6068 Campbell Ave,,1 (11) 500 555-0171,7/12/2011,0-1 Miles
20985,18,AW00020985,,Autumn,J,Liu,0,16-07-1985,M,,F,autumn4@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,3162 Aspect Dr,,1 (11) 500 555-0135,21-12-2011,0-1 Miles
20986,20,AW00020986,,Brandi,L,Blanco,0,25-10-1982,M,,F,brandi15@adventure-works.com,10000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,1,9669 Alhambra Court,,1 (11) 500 555-0171,5/10/2013,2-5 Miles
20987,8,AW00020987,,Marshall,M,Zeng,0,12/6/1983,S,,M,marshall20@adventure-works.com,10000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,1,7280 E. Leland Rd.,,1 (11) 500 555-0134,30-11-2011,1-2 Miles
20988,36,AW00020988,,Anna,L,Martin,0,21-09-1982,M,,F,anna52@adventure-works.com,10000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,2,5195 Graham Street,,1 (11) 500 555-0168,3/12/2011,0-1 Miles
20989,18,AW00020989,,Cassandra,D,Sara,0,25-08-1981,M,,F,cassandra11@adventure-works.com,10000,1,1,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,0,8869 Bellwood Court,,1 (11) 500 555-0199,15-12-2011,2-5 Miles
20990,13,AW00020990,,Mayra,P,Raman,0,9/4/1982,M,,F,mayra12@adventure-works.com,10000,1,1,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,0,4423 Bayview Circle,,1 (11) 500 555-0134,21-12-2011,2-5 Miles
20991,40,AW00020991,,Frederick,,Sai,0,5/6/1982,M,,M,frederick5@adventure-works.com,10000,1,1,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,0,8032 Gumwood,Unit 7c,1 (11) 500 555-0139,5/12/2011,2-5 Miles
20992,23,AW00020992,,Julio,,Serrano,0,12/1/1985,M,,M,julio17@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,1343 Prospect St,,1 (11) 500 555-0143,30-11-2011,0-1 Miles
20993,30,AW00020993,,Mitchell,B,Xie,0,11/10/1984,S,,M,mitchell3@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,0,0,8727 Logan Court,,1 (11) 500 555-0172,30-11-2011,0-1 Miles
20994,21,AW00020994,,Autumn,,Ma,0,21-04-1985,M,,F,autumn15@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,0,0,9855 Norse Ct.,,1 (11) 500 555-0166,30-11-2011,0-1 Miles
20995,21,AW00020995,,Danny,,Suarez,0,16-08-1984,S,,M,danny20@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,7251 Millfield Place,,1 (11) 500 555-0119,29-11-2011,0-1 Miles
20996,25,AW00020996,,Keith,T,Shan,0,19-09-1984,S,,M,keith13@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,2345 Yorba Linda,,1 (11) 500 555-0173,5/12/2011,0-1 Miles
20997,5,AW00020997,,Joanna,F,Ashe,0,6/1/1985,M,,F,joanna3@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,1561 Black Point Pl,,1 (11) 500 555-0119,18-01-2012,0-1 Miles
20998,21,AW00020998,,Eugene,L,She,0,3/7/1983,M,,M,eugene26@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,0,0,1736 Windsor Drive,,1 (11) 500 555-0165,26-01-2012,0-1 Miles
20999,22,AW00020999,,Carolyn,,Garcia,0,25-10-1983,M,,F,carolyn14@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,5587 Esperanza,,1 (11) 500 555-0136,3/1/2012,0-1 Miles
21000,3,AW00021000,,Geoffrey,P,Perez,0,23-09-1983,M,,M,geoffrey19@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,692 Nahua,,1 (11) 500 555-0169,25-01-2012,0-1 Miles
21001,24,AW00021001,,Clinton,,Gutierrez,0,4/10/1983,S,,M,clinton8@adventure-works.com,20000,0,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,0,0,6165 Silverwood Drive,,1 (11) 500 555-0124,14-01-2012,0-1 Miles
21028,235,AW00021028,,Joe,,Suri,0,19-10-1981,S,,M,joe4@adventure-works.com,20000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,5615 Detroit Ave.,,1 (11) 500 555-0180,18-09-2013,2-5 Miles
21029,175,AW00021029,,Kristi,C,Martin,0,12/2/1975,S,,F,kristi40@adventure-works.com,10000,2,2,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,1,0,Karl Liebknecht str 466,,1 (11) 500 555-0112,22-12-2012,0-1 Miles
21035,115,AW00021035,,Roy,,Sanchez,0,13-01-1975,M,,M,roy20@adventure-works.com,30000,1,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,Hüttenstr 9005,,1 (11) 500 555-0164,11/12/2012,1-2 Miles
21036,265,AW00021036,,Ruben,C,Hernandez,0,18-06-1980,M,,M,ruben27@adventure-works.com,30000,1,0,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,3876 Barquentine Court,,1 (11) 500 555-0177,16-09-2012,0-1 Miles
21037,160,AW00021037,,Bruce,T,Arun,0,14-10-1980,M,,M,bruce5@adventure-works.com,40000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Clerical,Administrativo,Employé,1,0,Zimmerstr 56,,1 (11) 500 555-0189,12/12/2012,0-1 Miles
21043,140,AW00021043,,Johnathan,,McDonald,0,7/12/1956,M,,M,johnathan16@adventure-works.com,10000,4,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,2,Galeriestr 1968,,1 (11) 500 555-0130,30-08-2013,0-1 Miles
21044,268,AW00021044,,Franklin,,Zheng,0,6/1/1957,M,,M,franklin17@adventure-works.com,20000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,5664 Wilke Drive,,1 (11) 500 555-0147,21-10-2012,1-2 Miles
21047,173,AW00021047,,Sheena,,Andersen,0,23-01-1979,S,,F,sheena11@adventure-works.com,20000,1,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,0,0,Galeriestr 6267,,1 (11) 500 555-0118,3/11/2013,0-1 Mile
21053,262,AW00021053,,Jamie,,Vazquez,0,8/2/1974,M,,M,jamie36@adventure-works.com,30000,1,1,Bachelors,Licenciatura,Bac + 4,Clerical,Administrativo,Employé,1,0,1063 Pinehurst Court,,1 (11) 500 555-0156,22-10-2012,2-5 Miles
21057,155,AW00021057,,Elizabeth,M,Butler,0,6/9/1930,M,,F,elizabeth43@adventure-works.com,80000,5,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,Waldstr 193,,1 (11) 500 555-0158,4/11/2013,0-1 Miles
21074,263,AW00021074,,Diane,W,Carlson,0,6/3/1976,M,,F,diane23@adventure-works.com,30000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,8354 Ponderosa Drive,,1 (11) 500 555-0157,24-06-2013,0-1 Miles
21075,175,AW00021075,,Manuel,,Rana,0,7/12/1970,M,,M,manuel10@adventure-works.com,30000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,Berliner Platz 64,,1 (11) 500 555-0139,16-04-2013,0-1 Miles
21076,115,AW00021076,,Terrence,,Nath,0,31-05-1970,S,,M,terrence19@adventure-works.com,10000,3,2,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,1,2,Rotthäuser Weg 11,,1 (11) 500 555-0186,23-11-2013,0-1 Miles
21086,121,AW00021086,,Katelyn,,Bell,0,26-10-1938,M,,F,katelyn13@adventure-works.com,20000,2,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Manual,Obrero,Ouvrier,1,1,Parkstr 852,,1 (11) 500 555-0180,14-08-2013,2-5 Miles
21087,121,AW00021087,,Rebecca,E,Scott,0,19-02-1972,S,,F,rebecca15@adventure-works.com,40000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,0,Kapellstr 49,Verkaufsabteilung,1 (11) 500 555-0113,6/9/2013,0-1 Miles
21093,248,AW00021093,,Jacquelyn,,Castro,0,29-09-1975,M,,F,jacquelyn19@adventure-works.com,40000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,2075 Browse Ct,,1 (11) 500 555-0135,20-11-2012,0-1 Miles
21102,177,AW00021102,,Willie,M,Zheng,0,29-08-1968,M,,M,willie18@adventure-works.com,40000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,Kappellweg 664,,1 (11) 500 555-0168,3/9/2013,0-1 Miles
21103,236,AW00021103,,Francis,,Hernandez,0,20-01-1969,M,,M,francis1@adventure-works.com,40000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,3708 Montana,,1 (11) 500 555-0187,30-10-2012,0-1 Miles
21104,269,AW00021104,,Robin,,Gutierrez,0,30-12-1968,M,,F,robin7@adventure-works.com,40000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,4629 Candellero Dr,,1 (11) 500 555-0133,7/11/2012,0-1 Miles
21105,279,AW00021105,,Cory,A,Sara,0,2/5/1974,M,,M,cory8@adventure-works.com,40000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,7476 Halfmoon Court,,1 (11) 500 555-0197,9/11/2012,0-1 Miles
21106,244,AW00021106,,Katie,,Sharma,0,9/7/1967,M,,F,katie12@adventure-works.com,40000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,237 Ashley Way,,1 (11) 500 555-0139,31-10-2012,0-1 Miles
21107,165,AW00021107,,Kaitlin,,Rodriguez,0,22-09-1973,M,,F,kaitlin18@adventure-works.com,40000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,Dunckerstr 7835,,1 (11) 500 555-0132,10/9/2013,0-1 Miles
21108,134,AW00021108,,Kristine,A,Martin,0,22-05-1968,M,,F,kristine1@adventure-works.com,40000,1,0,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,Buergermeister-ulrich-str 7500,,1 (11) 500 555-0191,11/9/2013,0-1 Miles
21109,176,AW00021109,,Katie,,Pal,0,27-08-1983,S,,F,katie15@adventure-works.com,30000,4,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,1,Marketplatz 64,,1 (11) 500 555-0159,11/11/2013,0-1 Miles
21110,249,AW00021110,,Brent,S,Zeng,0,4/2/1984,M,,M,brent20@adventure-works.com,30000,4,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,0,2,5183 Hames Drive,,1 (11) 500 555-0195,14-02-2013,0-1 Miles
21111,250,AW00021111,,Ricardo,,Deng,0,14-06-1984,S,,M,ricardo1@adventure-works.com,30000,4,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Clerical,Administrativo,Employé,1,2,6445 Heartwood Drive,,1 (11) 500 555-0163,8/2/2013,0-1 Miles
21116,231,AW00021116,,Carson,,Russell,0,12/6/1982,M,,M,carson19@adventure-works.com,20000,0,0,High School,Educación secundaria,Bac + 2,Manual,Obrero,Ouvrier,0,1,7440 Dorset Way,,1 (11) 500 555-0118,28-10-2013,2-5 Miles
21131,132,AW00021131,,Gilbert,K,Nath,0,5/10/1978,S,,M,gilbert38@adventure-works.com,20000,0,0,Partial High School,Educación secundaria (en curso),Niveau bac,Manual,Obrero,Ouvrier,0,2,Karl Liebknecht str 299,,1 (11) 500 555-0144,26-06-2013,0-1 Miles
21140,301,AW00021140,,Byron,A,Diaz,0,12/10/1972,M,,M,byron2@adventure-works.com,40000,4,3,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,3,3739 Donald Dr,,221-555-0137,22-05-2013,5-10 Miles
21141,612,AW00021141,,Omar,,Li,0,6/3/1972,S,,M,omar3@adventure-works.com,40000,4,3,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,3,2846 Thomas Ave,,177-555-0195,28-09-2013,10+ Miles
21142,545,AW00021142,,Mason,,Brooks,0,18-10-1966,M,,M,mason3@adventure-works.com,40000,4,3,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,3,3331 Algiers Dr.,,583-555-0129,22-12-2013,5-10 Miles
21143,542,AW00021143,,Allison,,Campbell,0,7/11/1977,M,,F,allison29@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,45 Landing Terrace,,735-555-0181,28-09-2013,2-5 Miles
21144,635,AW00021144,,Lucas,,Richardson,0,5/2/1972,M,,M,lucas81@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,9057 Palms Dr.,,875-555-0160,9/9/2013,0-1 Miles
21145,302,AW00021145,,Mindy,,Lal,0,30-11-1965,M,,F,mindy13@adventure-works.com,40000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,9639 M St.,,802-555-0155,31-10-2013,0-1 Miles
21146,641,AW00021146,,Robert,L,Taylor,0,5/1/1977,M,,M,robert67@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,8823 Fine Drive,,633-555-0188,5/9/2013,0-1 Miles
21147,623,AW00021147,,Angel,,Rogers,0,14-01-1966,M,,M,angel18@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,8056 Village Oaks Dr.,,771-555-0114,24-09-2013,2-5 Miles
21148,54,AW00021148,,Brianna,L,Gonzales,0,30-08-1972,S,,F,brianna62@adventure-works.com,50000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,5581 Stanford Street,,928-555-0116,4/7/2012,2-5 Miles
21149,539,AW00021149,,Miguel,A,Diaz,0,21-06-1984,S,,M,miguel68@adventure-works.com,50000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,2824 Meadowvale Court,,744-555-0121,13-09-2013,2-5 Miles
21150,638,AW00021150,,Alyssa,,Ramirez,0,20-03-1984,S,,F,alyssa41@adventure-works.com,60000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,0,1,8384 Potomac Drive,,357-555-0194,6/9/2013,0-1 Miles
21151,298,AW00021151,,Aaron,C,Campbell,0,20-06-1973,S,,M,aaron39@adventure-works.com,60000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,1,3310 Harvey Way,,187-555-0177,10/9/2013,2-5 Miles
21152,325,AW00021152,,Amanda,,Hill,0,5/1/1973,S,,F,amanda65@adventure-works.com,60000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,0,1,4305 Geriola Court,,273-555-0112,1/9/2013,0-1 Miles
21153,358,AW00021153,,James,R,Thompson,0,14-08-1972,M,,M,james88@adventure-works.com,60000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,0,1,9782 Price Lane,,114-555-0181,10/9/2013,0-1 Miles
21154,339,AW00021154,,Michael,M,Clark,0,9/8/1933,M,,M,michael51@adventure-works.com,50000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,0,1,7484 Roundtree Drive,,603-555-0116,5/12/2013,0-1 Miles
21155,336,AW00021155,,Jeremiah,D,Flores,0,1/9/1965,M,,M,jeremiah32@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,7530 Vista Diablo,,177-555-0148,9/9/2013,2-5 Miles
21156,539,AW00021156,,Maria,E,Lopez,0,23-08-1965,M,,F,maria62@adventure-works.com,60000,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,3960 Fairfield Avenue,,431-555-0183,17-09-2013,0-1 Miles
21157,301,AW00021157,,Robert,J,Perry,0,17-10-1964,M,,M,robert21@adventure-works.com,60000,5,4,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,3431 Aspen Drive,,957-555-0191,9/6/2013,0-1 Miles
21158,634,AW00021158,,Trevor,J,Patterson,0,15-01-1965,S,,M,trevor10@adventure-works.com,60000,4,3,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,4326 Niagara Court,,396-555-0143,4/3/2013,2-5 Miles
21159,539,AW00021159,,Kaitlyn,,Rodriguez,0,5/6/1970,M,,F,kaitlyn43@adventure-works.com,70000,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,3,3152 Willow Pass Rd.,,111-555-0123,20-02-2013,10+ Miles
21160,307,AW00021160,,April,,Xie,0,23-05-1965,M,,F,april3@adventure-works.com,80000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,1343 Apple Drive,,413-555-0177,26-09-2013,0-1 Miles
21161,633,AW00021161,,Megan,,Johnson,0,11/9/1963,M,,F,megan4@adventure-works.com,60000,1,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,2943 Eagle Peak Road,,937-555-0147,22-09-2013,2-5 Miles
21162,334,AW00021162,,Brooke,,Sanchez,0,17-05-1975,S,,F,brooke22@adventure-works.com,60000,1,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,1728 Village Oaks Dr.,,555-555-0157,25-09-2013,2-5 Miles
21163,298,AW00021163,,William,,Williams,0,29-11-1974,M,,M,william18@adventure-works.com,70000,5,4,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,1,636 Marina Village Pkwy.,,140-555-0163,28-01-2014,2-5 Miles
21164,307,AW00021164,,Troy,,Raman,0,8/8/1963,M,,M,troy13@adventure-works.com,70000,5,4,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,2,1565 Esperanea Dr.,,712-555-0111,7/8/2013,2-5 Miles
21165,6,AW00021165,,Sheila,J,Gomez,0,31-01-1975,S,,F,sheila1@adventure-works.com,80000,4,4,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,0,7826 W. Hookston Road,,1 (11) 500 555-0156,28-01-2012,0-1 Miles
21166,38,AW00021166,,Tamara,E,Yuan,0,12/9/1974,S,,F,tamara18@adventure-works.com,90000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,0,1688 Sudan Loop,,1 (11) 500 555-0114,31-12-2011,0-1 Miles
21167,13,AW00021167,,Kara,,Becker,0,6/4/1986,S,,F,kara18@adventure-works.com,90000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,0,8474 Carmel Drive,,1 (11) 500 555-0193,21-01-2012,0-1 Miles
21168,4,AW00021168,,Clifford,C,Chapman,0,20-10-1975,M,,M,clifford2@adventure-works.com,80000,4,4,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,4010 Willow Pass Road,,1 (11) 500 555-0169,17-01-2012,0-1 Miles
21169,20,AW00021169,,Nancy,C,Arun,0,20-02-1976,M,,F,nancy10@adventure-works.com,90000,2,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,0,4056 Marina Vill Pkwy.,,1 (11) 500 555-0138,28-01-2012,2-5 Miles
21170,23,AW00021170,,Edwin,O,Sun,0,27-03-1974,M,,M,edwin14@adventure-works.com,70000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,3,1451 Victory Lane,,1 (11) 500 555-0127,10/10/2013,10+ Miles
21171,26,AW00021171,,Christopher,E,Taylor,0,2/2/1979,S,,M,christopher9@adventure-works.com,70000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,6355 Corte Del Sol,,1 (11) 500 555-0194,6/5/2013,10+ Miles
21172,21,AW00021172,,Francisco,D,Sanchez,0,4/5/1979,M,,M,francisco22@adventure-works.com,70000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,3,5872 Matterhorn Court,,1 (11) 500 555-0156,12/3/2013,10+ Miles
21173,19,AW00021173,,Chad,C,Yuan,0,12/5/1973,M,,M,chad8@adventure-works.com,70000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,7090 C. Mount Hood,,1 (11) 500 555-0115,31-12-2011,10+ Miles
21174,26,AW00021174,,Andre,,Smith,0,6/9/1983,M,,M,andre8@adventure-works.com,70000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,470 Laurel,,1 (11) 500 555-0137,19-09-2013,10+ Miles
21175,11,AW00021175,,Armando,S,Gomez,0,20-01-1973,S,,M,armando1@adventure-works.com,80000,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,2,9683 Pine Valley Road,,1 (11) 500 555-0158,21-07-2013,0-1 Miles
21176,9,AW00021176,,Raul,L,Chande,0,3/2/1984,M,,M,raul12@adventure-works.com,80000,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,2,938 San Ysidro Court,,1 (11) 500 555-0130,30-01-2013,0-1 Miles
21177,21,AW00021177,,Kara,S,Nath,0,10/2/1978,M,,F,kara16@adventure-works.com,80000,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,2,3043 Rock Creek Pl.,,1 (11) 500 555-0195,6/8/2013,0-1 Miles
21178,23,AW00021178,,Jillian,,Saunders,0,6/12/1971,M,,F,jillian11@adventure-works.com,80000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,3,7443 Sherry Circle,,1 (11) 500 555-0119,12/8/2013,0-1 Miles
21179,20,AW00021179,,Jaclyn,C,Zhou,0,9/1/1972,M,,F,jaclyn9@adventure-works.com,80000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,879 St. Andrews Way,,1 (11) 500 555-0150,24-01-2012,0-1 Miles
